"FechayHora","LinkOrigen","TituloOrigen","Titulo","Imagen","Intro","Noticia","Datos"
"08/15/2025 12:13:11","https://infobae.com/america/mundo/2025/08/14/un-45-de-los-rusos-no-espera-cambios-tras-el-encuentro-entre-vladimir-putin-y-donald-trump-advirtio-una-encuesta/","Un 45% de los rusos no espera cambios tras el encuentro entre Vladímir Putin y Donald Trump, advirtió una encuesta","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVmUkwTuvv6Kttywt_ztYTpQX57ETrO_mBTjzggNWoC_Wz2OHd6goMd1bHtw&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:11","https://infobae.com/america/mundo/2025/08/14/rusia-endurece-la-represion-contra-la-prensa-independiente-prohibio-a-la-ong-reporteros-sin-fronteras/","Rusia endurece la represión contra la prensa independiente: prohibió a la ONG Reporteros Sin Fronteras","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRafarAzuItNstC3Te2QRxTAlq1Tl_-NcPF6O3Qi73IWqo_2m-P1b_8iiQYKdE&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:11","https://infobae.com/america/mundo/2025/08/15/ucrania-bombardeo-el-puerto-ruso-de-olya-para-frenar-el-arribo-de-armas-iranies-utilizadas-en-la-ofensiva-contra-civiles/","Ucrania bombardeó el puerto ruso de Olya para frenar el arribo de armas iraníes utilizadas en la ofensiva contra civiles","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfbSQ6EEvEWYfUpr3zDtHR-t9kejO7aQO5zsxpDMf9jAou3wvTupDCHG82rZ8&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:12","https://infobae.com/estados-unidos/2025/08/15/ola-de-protestas-en-alaska-cientos-de-manifestantes-rechazaron-la-visita-de-putin-en-la-vispera-de-su-cumbre-con-trump/","Ola de protestas en Alaska: cientos de manifestantes rechazaron la visita de Putin en la víspera de su cumbre con Trump","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSU_UbpJsWmiu9akV9rNu8TWczzOrNdF5WEL09iY0NtjYsW3wr7OmPCh06FRl0&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:12","https://infobae.com/deportes/2025/08/14/conmocion-en-el-futbol-brasileno-un-juvenil-fue-asesinado-a-balazos-en-su-escuela/","Conmoción en el fútbol brasileño: un juvenil fue asesinado a balazos en su escuela","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXyhwSYWxLBS506KHNPPVUOiHey01l0B_iHWY6QxlEHgpbs-0exDKJ_BTIHOI&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:12","https://infobae.com/america/mundo/2025/08/15/israel-bombardeo-presuntas-instalaciones-de-hezbollah-en-el-sur-del-libano/","Israel bombardeó presuntas instalaciones de Hezbollah en el sur del Líbano","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQytFiRzgvEa-OhrH_VmusD8JMJxV3Xw_TVA_4XU70fnovjKN7Bhey_OXLFQBQ&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:12","https://infobae.com/america/mundo/2025/08/15/el-momento-en-que-un-boeing-747-golpeo-la-pista-de-un-aeropuerto-en-taiwan-en-medio-de-las-rafagas-del-tifon-podul/","El momento en que un Boeing 747 golpeó la pista de un aeropuerto en Taiwán en medio de las ráfagas del tifón Podul","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrxvH479l-6JGPlgSNat1kfaAUeedRT98eYR_P-8cLwze5fFhgQG5kvMmR5w&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:13","https://infobae.com/america/2025/08/15/el-ejercito-de-taiwan-incorporo-dos-nuevos-drones-de-combate-a-su-arsenal-ante-el-aumento-de-las-hostilidades-de-china/","El Ejército de Taiwán incorporó dos nuevos drones de combate a su arsenal ante el aumento de las hostilidades de China","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpZuHpxNqFKz7ZLb47IueoazmGsRUdInVF6Qivr4pGc09BQm36GxGWZZtrq-o&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:13","https://infobae.com/estados-unidos/2025/08/15/la-fiscal-general-de-eeuu-designo-al-director-de-la-dea-como-nuevo-comisario-de-la-policia-de-washington-dc/","La fiscal general de EEUU designó al director de la DEA como nuevo comisario de la Policía de Washington","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEIXYFm-F2DpuChwkBWrnREM5EoGPN43mqKQ4W2AMzkSI1kA5hO5CeGNdvgOg&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:13","https://infobae.com/historias/2025/08/15/la-transformacion-de-ben-affleck-a-los-53-anos-confesiones-sobre-su-alcoholismo-una-advertencia-y-una-mansion-con-24-banos/","La transformación de Ben Affleck a los 53 años: confesiones sobre su alcoholismo, una advertencia y una mansión con 24 baños","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVZ5FXn2YCjf8F8yva6ceTxBEKxau7si_j8Tx26BNqED4LxZYjAPp-ghXhZg&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:13","https://infobae.com/america/mundo/2025/08/15/la-economia-china-se-desacelera-drasticamente-a-medida-que-avanza-la-guerra-comercial/","La economía china se desacelera drásticamente a medida que avanza la guerra comercial","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVm2_uxETdbVbELC0cbtori9vOznOQqeaDhdKZqoy0XiG3h3EBDJre12phPg&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:13","https://infobae.com/america/mundo/2025/08/15/el-papa-leon-xiv-no-debemos-resignarnos-a-que-prevalezca-la-logica-del-conflicto-y-las-armas/","El papa León XIV: “No debemos resignarnos a que prevalezca la lógica del conflicto y las armas”","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9Q9RRUt-o1NH3Nghy5p76ANdpZOgOkNWUM8dI0Ph1OoNR3rF7sq_P7uvrdA&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:14","https://infobae.com/salud/2025/08/15/el-plan-de-entrenamiento-que-llevo-a-rich-froning-la-leyenda-del-crossfit-a-modificar-habitos-para-sostener-su-rendimiento-a-largo-plazo/","El plan de entrenamiento que llevó a Rich Froning, la leyenda del CrossFit, a modificar hábitos para sostener su rendimiento a largo plazo","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTYJ9hmkQRqu7YP57c9uOqmyxGxsozkRdBM1xRI_UXZgy4LyS_PJjEymVfAPQ&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
"08/15/2025 12:13:14","https://infobae.com/america/mundo/2025/08/14/eduardo-bolsonaro-advirtio-que-estados-unidos-impondra-mas-sanciones-y-aranceles-a-brasil-por-el-juicio-contra-su-padre/","Eduardo Bolsonaro advirtió que Estados Unidos impondrá más sanciones y aranceles a Brasil por el juicio contra su padre","Se consultó el Titulo a la IA","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiNL848z5wBlaO9lvOcPPpCkCg_fRdNyOuJh6K05LkBy_WEWo0cnuJwF5YNg&amp;s","Se consultó la Nota a la IA","Se consultó la Nota a la IA","Se consultó el Datos a la IA"
